stock_id,100plus_curr,400plus_curr,1000plus_curr,100plus_prev,400plus_prev,1000plus_prev,diff_100plus,diff_400plus,diff_1000plus,股票名稱
00957B,69.6488881043189,51.17762272197266,45.4785476370765,68.8712585275562,49.63044354746338,43.218843780210115,0.7776295767627062,1.5471791745092816,2.2597038568663876,兆豐US優選投等債
3031,65.97368014350587,60.02037063698076,58.21991454385399,65.19821882761259,59.04092524282343,57.75258432833791,0.7754613158932813,0.9794453941573309,0.46733021551607834,佰鴻
9958,63.50028340804036,55.90679647292928,46.30032203958688,62.7249270458959,55.19106222030176,44.58051630628547,0.775356362144457,0.7157342526275201,1.7198057333014134,世紀鋼
3236,48.04669092741392,39.880466221659105,30.906549088432467,47.274558292340636,39.04404634285326,30.504412388525772,0.7721326350732838,0.8364198788058488,0.40213669990669487,千如
3060,34.24986437142088,20.692493391582442,13.7236233035887,33.47848650500181,19.349167462603916,13.281381450953559,0.7713778664190656,1.3433259289785262,0.44224185263514215,銘異
5205,84.20457777777777,74.45082222222223,71.26297037037037,83.44161481481481,74.45082222222223,71.26297037037037,0.7629629629629591,0.0,0.0,中茂
3322,49.757790903074735,35.96162109887549,30.625235073178857,49.00028860573832,35.37796983368999,30.735714515654816,0.7575022973364156,0.5836512651855017,-0.11047944247595964,建舜電
6164,40.84917875,26.59891625,10.91769375,40.10177375,24.02885875,10.913943750000001,0.7474050000000005,2.570057499999997,0.0037499999999983658,華興
2731,59.04657701876758,49.616090072680684,38.46750830870804,58.3053476457014,48.099112908386424,37.28501823998972,0.7412293730661759,1.5169771642942607,1.182490068718323,雄獅
6712,55.490055551253114,42.16983178340688,31.049702408598666,54.753786973422045,41.672847581412746,31.109502373672466,0.7362685778310691,0.49698420199413107,-0.059799965073800365,長聖
00970B,72.91064322450887,60.580986272632586,55.25713098268555,72.18600248868835,59.29918338367608,53.9431681052077,0.7246407358205289,1.2818028889565056,1.3139628774778558,新光BBB投等債20+
6538,46.89729662709739,29.635938629488212,7.821841099606008,46.18151708559871,28.438722979539303,7.827547080608305,0.7157795414986765,1.1972156499489088,-0.0057059810022970225,倉和
00847B,73.36457694491766,61.63543441226575,39.75014196479273,72.65316297558205,60.21578648495173,39.75014196479273,0.7114139693356094,1.4196479273140241,0.0,中信美國市政債
3546,47.74339738276217,33.328068102658065,23.078346409949333,47.03201445666097,32.66741828989838,23.078346409949333,0.7113829261012015,0.6606498127596865,0.0,宇峻
